Año solicitud;Año Inspección;Año certificación;Mes solicitud;Mes Inspección;Mes Certificación;Canal;Lugar de Trámite;Formato;Expediente;Exportador;Ruc;Producto;Nombre Cientifico;Departamento Origen;Variedad;Cod. Instalación;Contenedores;Precintos;Instalación;Tipo Instalación;Sede;Importador;Cod. Lugar de Producción;Inspector de Inspección;Tipo Vinculo Inspector;Tipo Vinculo Laboral;Inspector  Certificado;Lugar Destino;Tipo Envase;Uso Destinado;Certificación Electrónica;Partida Arancelaria;Des. Partida  Arancelaria;Pais Destino;Razon Social Destino;Certificados Generados;N° Certificado Origen;Lugar de Embarque;Medio Transporte;Estado Solicitud;Estado Inspección;Estado Certificado;Fecha Solicitud SNS2022;Fecha Solicitud Trazabilidad;Fecha Inspección Vuce;Fecha Inspección Trazabilidad;Fecha Inspección SNS2023;Fecha Certificación;Fecha Emision 1erCertificado;Envio Orgánico;Tipo Export;Cantidad Envase;Peso Neto
2025;2025;2025;6;6;6;VUCE;CTD VIRU - LA LIBERTAD;SNS022;2.5076E+11;CAMPOSOL S.A.;20340584237;ARANDANO, fruto fresco;Vaccinium corymbosum;LA LIBERTAD;ARANA;009-00015-PE;;;CAMPOSOL S.A.;PE;LA LIBERTAD;Eastern Green Marketing Pte Ltd;009-00249-05;CASTRO GIL HILDA CRISTHINE;VINCULO LABORAL;CONTRATO ADMINISTRATIVO DE SERVICIO;CASTRO GIL HILDA CRISTHINE;SINGAPORE;CAJA(S);CONSUMO;NO;0810.40.00.00;ARANDANOS ROJOS, MIRTILOS Y DEMAS FRUTOS DEL GENERO VACCINIUM, FRESCOS;SINGAPUR;;1664817;1664817;Aeropuerto del Callao;AEREO;GENERADO;CERRADO;APROBADO;13/06/2025;13/06/2025;14/06/2025;14/06/2025;14/06/2025;14/06/2025;14/06/2025;No;EX;1,200;1,800.00
2025;2025;2025;6;6;6;VUCE;CTD VIRU - LA LIBERTAD;SNS022;2.5076E+11;CAMPOSOL S.A.;20340584237;ARANDANO, fruto fresco;Vaccinium corymbosum;LA LIBERTAD;Biloxi;009-00015-PE;FBIU-505705-4;;CAMPOSOL S.A.;PE;LA LIBERTAD;CAMPOSOL FRESH BV CARE OF FRESCA GROUP LTD T/A FRESH CLEAR;009-00249-02 - 009-00249-04 - 009-00249-05 - 009-00249-11 - 009-00249-19;CASTAÑEDA GONZALES JAIME EFRAIN;VINCULO LABORAL;CONTRATO ADMINISTRATIVO DE SERVICIO;CASTAÑEDA GONZALES JAIME EFRAIN;LONDON GATEWAY;CAJA(S);CONSUMO;SI;0810.40.00.00;ARANDANOS ROJOS, MIRTILOS Y DEMAS FRUTOS DEL GENERO VACCINIUM, FRESCOS;REINO UNIDO;;1666702;1666702;Puerto del Callao;MARITIMO;GENERADO;CERRADO;APROBADO;13/06/2025;13/06/2025;16/06/2025;18/06/2025;18/06/2025;18/06/2025;18/06/2025;No;EX;5,000;12,500.00
2025;2025;2025;6;6;6;VUCE;CTD VIRU - LA LIBERTAD;SNS022;2.5076E+11;CAMPOSOL S.A.;20340584237;ARANDANO, fruto fresco;Vaccinium corymbosum;LA LIBERTAD;Biloxi;009-00015-PE;;;CAMPOSOL S.A.;PE;LA LIBERTAD;HENDERSON Y CIA S.A.;009-00249-02 - 009-00249-04;RECALDE QUEZADA ERICK RICHARD;VINCULO LABORAL;CONTRATO ADMINISTRATIVO DE SERVICIO;RECALDE QUEZADA ERICK RICHARD;AEREOPUERTO INTERNACIONAL DE CARRAZCO;CAJA(S);CONSUMO;NO;0810.40.00.00;ARANDANOS ROJOS, MIRTILOS Y DEMAS FRUTOS DEL GENERO VACCINIUM, FRESCOS;URUGUAY;;1667311;1667311;Aeropuerto del Callao;AEREO;GENERADO;CERRADO;APROBADO;13/06/2025;13/06/2025;19/06/2025;19/06/2025;19/06/2025;19/06/2025;19/06/2025;No;EX;480;720
2025;2025;2025;6;6;6;VUCE;CTD VIRU - LA LIBERTAD;SNS022;2.5076E+11;CAMPOSOL S.A.;20340584237;ARANDANO, fruto fresco;Vaccinium corymbosum;LA LIBERTAD;Biloxi;009-00015-PE;;;CAMPOSOL S.A.;PE;LA LIBERTAD;HENDERSON Y CIA S.A.;009-00249-02 - 009-00249-02;CASTRO GIL HILDA CRISTHINE;VINCULO LABORAL;CONTRATO ADMINISTRATIVO DE SERVICIO;CASTRO GIL HILDA CRISTHINE;AEREOPUERTO INTERNACIONAL DE CARRAZCO;CAJA(S);CONSUMO;NO;0810.40.00.00;ARANDANOS ROJOS, MIRTILOS Y DEMAS FRUTOS DEL GENERO VACCINIUM, FRESCOS;URUGUAY;;1664848;1664848;Aeropuerto del Callao;AEREO;GENERADO;CERRADO;APROBADO;13/06/2025;13/06/2025;14/06/2025;14/06/2025;14/06/2025;14/06/2025;14/06/2025;No;EX;480;720
2025;2025;2025;6;6;6;VUCE;CTD VIRU - LA LIBERTAD;SNS022;2.5076E+11;CAMPOSOL S.A.;20340584237;ARANDANO, fruto fresco;Vaccinium corymbosum;LA LIBERTAD;ARANA;009-00015-PE;;;CAMPOSOL S.A.;PE;LA LIBERTAD;Eastern Green Marketing Pte Ltd;009-00249-05;CASTAÑEDA GONZALES JAIME EFRAIN;VINCULO LABORAL;CONTRATO ADMINISTRATIVO DE SERVICIO;CASTAÑEDA GONZALES JAIME EFRAIN;SINGAPORE;CAJA(S);CONSUMO;NO;0810.40.00.00;ARANDANOS ROJOS, MIRTILOS Y DEMAS FRUTOS DEL GENERO VACCINIUM, FRESCOS;SINGAPUR;;1665547;1665547;Aeropuerto del Callao;AEREO;GENERADO;CERRADO;APROBADO;13/06/2025;13/06/2025;16/06/2025;16/06/2025;16/06/2025;16/06/2025;16/06/2025;No;EX;1,200;1,800.00
2025;2025;2025;6;6;6;VUCE;CTD VIRU - LA LIBERTAD;SNS022;2.5076E+11;CAMPOSOL S.A.;20340584237;ARANDANO, fruto fresco;Vaccinium corymbosum;LA LIBERTAD;PLABLUE 15.02 (MADEIRA);009-00015-PE;;328771, 328772, 328773, 328774, 328775;CAMPOSOL S.A.;PE;LA LIBERTAD;A&D INTERNATIONAL;009-00249-05;CASTRO GIL HILDA CRISTHINE;VINCULO LABORAL;CONTRATO ADMINISTRATIVO DE SERVICIO;CASTRO GIL HILDA CRISTHINE;AEROPUERTO DE BANGALORE;CAJA(S);CONSUMO;SI;0810.40.00.00;ARANDANOS ROJOS, MIRTILOS Y DEMAS FRUTOS DEL GENERO VACCINIUM, FRESCOS;INDIA;;1664836;1664836;Aeropuerto del Callao;AEREO;GENERADO;CERRADO;APROBADO;13/06/2025;13/06/2025;14/06/2025;14/06/2025;14/06/2025;14/06/2025;14/06/2025;No;EX;1,200;1,800.00
2025;2025;2025;6;6;6;VUCE;CTD VIRU - LA LIBERTAD;SNS022;2.5076E+11;CAMPOSOL S.A.;20340584237;ARANDANO, fruto fresco;Vaccinium corymbosum;LA LIBERTAD;PLABLUE 15.02 (MADEIRA);009-00015-PE;OTPU-667838-3;531366;CAMPOSOL S.A.;PE;LA LIBERTAD;63Ideas Infolabs Private Limited - Ninjacart;009-00249-05;CASTAÑEDA GONZALES JAIME EFRAIN;VINCULO LABORAL;CONTRATO ADMINISTRATIVO DE SERVICIO;CASTAÑEDA GONZALES JAIME EFRAIN;CHENNAI;CAJA(S);CONSUMO;SI;0810.40.00.00;ARANDANOS ROJOS, MIRTILOS Y DEMAS FRUTOS DEL GENERO VACCINIUM, FRESCOS;INDIA;;1666713;1666713;Puerto del Callao;MARITIMO;GENERADO;CERRADO;APROBADO;13/06/2025;13/06/2025;16/06/2025;18/06/2025;18/06/2025;18/06/2025;18/06/2025;No;EX;7,800;11,700.00
2025;2025;2025;6;6;6;VUCE;CTD VIRU - LA LIBERTAD;SNS022;2.5076E+11;CAMPOSOL S.A.;20340584237;ARANDANO, fruto fresco;Vaccinium corymbosum;LA LIBERTAD;Biloxi;009-00015-PE;;;CAMPOSOL S.A.;PE;LA LIBERTAD;GARDEN FRUIT COMERCIO IMPORTACAO &;009-00249-11;CASTRO GIL HILDA CRISTHINE;VINCULO LABORAL;CONTRATO ADMINISTRATIVO DE SERVICIO;CASTRO GIL HILDA CRISTHINE;Aeropuerto Internacional de São Paulo-Guarulhos;CAJA(S);CONSUMO;SI;0810.40.00.00;ARANDANOS ROJOS, MIRTILOS Y DEMAS FRUTOS DEL GENERO VACCINIUM, FRESCOS;BRASIL;;1664810;1664810;Aeropuerto del Callao;AEREO;GENERADO;CERRADO;APROBADO;13/06/2025;13/06/2025;14/06/2025;14/06/2025;14/06/2025;14/06/2025;14/06/2025;No;EX;720;1,080.00
2025;2025;2025;6;6;6;VUCE;CTD VIRU - LA LIBERTAD;SNS022;2.5076E+11;CAMPOSOL S.A.;20340584237;ARANDANO, fruto fresco;Vaccinium corymbosum;LA LIBERTAD;Biloxi;009-00015-PE;;328776, 328777, 328778, 328779, 328780;CAMPOSOL S.A.;PE;LA LIBERTAD;A&D INTERNATIONAL;009-00249-05;CASTRO GIL HILDA CRISTHINE;VINCULO LABORAL;CONTRATO ADMINISTRATIVO DE SERVICIO;CASTRO GIL HILDA CRISTHINE;MUMBAI;CAJA(S);CONSUMO;SI;0810.40.00.00;ARANDANOS ROJOS, MIRTILOS Y DEMAS FRUTOS DEL GENERO VACCINIUM, FRESCOS;INDIA;;1664826;1664826;Aeropuerto del Callao;AEREO;GENERADO;CERRADO;APROBADO;13/06/2025;13/06/2025;14/06/2025;14/06/2025;14/06/2025;14/06/2025;14/06/2025;No;EX;1,200;1,800.00
2025;2025;2025;6;6;6;VUCE;CTD VIRU - LA LIBERTAD;SNS022;2.5076E+11;CAMPOSOL S.A.;20340584237;ARANDANO, fruto fresco;Vaccinium corymbosum;LA LIBERTAD;PLABLUE 15.45 (MANILA);009-00015-PE;FBIU-532139-9;532879;CAMPOSOL S.A.;PE;LA LIBERTAD;PLENTY FRUIT CO., LTD;009-00249-05 - 009-00249-11 - 009-00249-19;CASAS CUMAPA LUIS CARLOS;VINCULO LABORAL;LOCADOR DIRECCIONES DESCONCENTRADAS;DIAZ MILLA STEFFANY BRILLY;KAOHSIUNG;CAJA(S);CONSUMO;NO;0810.40.00.00;ARANDANOS ROJOS, MIRTILOS Y DEMAS FRUTOS DEL GENERO VACCINIUM, FRESCOS;TAIWAN;;1670412;1670412;Puerto del Callao;MARITIMO;GENERADO;CERRADO;APROBADO;16/06/2025;16/06/2025;21/06/2025;24/06/2025;25/06/2025;25/06/2025;25/06/2025;No;EX;7,800;11,700.00
2025;2025;2025;6;6;6;VUCE;CTD VIRU - LA LIBERTAD;SNS022;2.5076E+11;CAMPOSOL S.A.;20340584237;ARANDANO, fruto fresco;Vaccinium corymbosum;LA LIBERTAD;ARANA;009-00015-PE;OERU-403995-1;532878;CAMPOSOL S.A.;PE;LA LIBERTAD;SHENZHEN OHENG IMPORT & EXPORT CO.,LTD.;009-00249-05;CASAS CUMAPA LUIS CARLOS;VINCULO LABORAL;LOCADOR DIRECCIONES DESCONCENTRADAS;DIAZ MILLA STEFFANY BRILLY;SHENZHEN;CAJA(S);CONSUMO;NO;0810.40.00.00;ARANDANOS ROJOS, MIRTILOS Y DEMAS FRUTOS DEL GENERO VACCINIUM, FRESCOS;CHINA;;1670410;1670410;Puerto del Callao;MARITIMO;GENERADO;CERRADO;APROBADO;16/06/2025;16/06/2025;21/06/2025;24/06/2025;25/06/2025;25/06/2025;25/06/2025;No;EX;7,800;11,700.00
2025;2025;2025;6;6;6;VUCE;CTD VIRU - LA LIBERTAD;SNS022;2.5076E+11;CAMPOSOL S.A.;20340584237;ARANDANO, fruto fresco;Vaccinium corymbosum;LA LIBERTAD;PLABLUE 15.02 (MADEIRA);009-00015-PE;;533722, 533723, 533724, 533726, 533725;CAMPOSOL S.A.;PE;LA LIBERTAD;A&D INTERNATIONAL;009-00249-05;CASAS CUMAPA LUIS CARLOS;VINCULO LABORAL;LOCADOR DIRECCIONES DESCONCENTRADAS;CUEVA SANCHEZ SERGIO RUBEN;AEROPUERTO DE BANGALORE;CAJA(S);CONSUMO;SI;0810.40.00.00;ARANDANOS ROJOS, MIRTILOS Y DEMAS FRUTOS DEL GENERO VACCINIUM, FRESCOS;INDIA;;1668709;1668709;Aeropuerto del Callao;AEREO;GENERADO;CERRADO;APROBADO;16/06/2025;16/06/2025;21/06/2025;21/06/2025;21/06/2025;21/06/2025;21/06/2025;No;EX;1,200;1,800.00
2025;2025;2025;6;6;6;VUCE;CTD VIRU - LA LIBERTAD;SNS022;2.5076E+11;CAMPOSOL S.A.;20340584237;ARANDANO, fruto fresco;Vaccinium corymbosum;LA LIBERTAD;PLABLUE 15.02 (MADEIRA);009-00015-PE;;533727, 533728, 533729, 533731, 533730;CAMPOSOL S.A.;PE;LA LIBERTAD;A&D INTERNATIONAL;009-00249-05;CASAS CUMAPA LUIS CARLOS;VINCULO LABORAL;LOCADOR DIRECCIONES DESCONCENTRADAS;CUEVA SANCHEZ SERGIO RUBEN;AEROPUERTO DE BANGALORE;CAJA(S);CONSUMO;SI;0810.40.00.00;ARANDANOS ROJOS, MIRTILOS Y DEMAS FRUTOS DEL GENERO VACCINIUM, FRESCOS;INDIA;;1668711;1668711;Aeropuerto del Callao;AEREO;GENERADO;CERRADO;APROBADO;16/06/2025;16/06/2025;21/06/2025;21/06/2025;21/06/2025;21/06/2025;21/06/2025;No;EX;1,200;1,800.00
2025;2025;2025;6;6;6;VUCE;CTD VIRU - LA LIBERTAD;SNS022;2.5076E+11;CAMPOSOL S.A.;20340584237;ARANDANO, fruto fresco;Vaccinium corymbosum;LA LIBERTAD;ARANA;009-00015-PE;;;CAMPOSOL S.A.;PE;LA LIBERTAD;Eastern Green Marketing Pte Ltd;009-00249-05;CASAS CUMAPA LUIS CARLOS;VINCULO LABORAL;LOCADOR DIRECCIONES DESCONCENTRADAS;CUEVA SANCHEZ SERGIO RUBEN;SINGAPORE;CAJA(S);CONSUMO;NO;0810.40.00.00;ARANDANOS ROJOS, MIRTILOS Y DEMAS FRUTOS DEL GENERO VACCINIUM, FRESCOS;SINGAPUR;;1668707;1668707;Aeropuerto del Callao;AEREO;GENERADO;CERRADO;APROBADO;16/06/2025;16/06/2025;21/06/2025;21/06/2025;21/06/2025;21/06/2025;21/06/2025;No;EX;1,200;1,800.00
2025;2025;2025;6;6;6;VUCE;CTD VIRU - LA LIBERTAD;SNS022;2.5076E+11;CAMPOSOL S.A.;20340584237;ARANDANO, fruto fresco;Vaccinium corymbosum;LA LIBERTAD;PLABLUE 15.45 (MANILA);009-00015-PE;SEKU-901920-6;532875;CAMPOSOL S.A.;PE;LA LIBERTAD;Glitter Gem Enterprise Co., Ltd.;009-00249-05;CASAS CUMAPA LUIS CARLOS;VINCULO LABORAL;LOCADOR DIRECCIONES DESCONCENTRADAS;DIAZ MILLA STEFFANY BRILLY;KAOHSIUNG;CAJA(S);CONSUMO;NO;0810.40.00.00;ARANDANOS ROJOS, MIRTILOS Y DEMAS FRUTOS DEL GENERO VACCINIUM, FRESCOS;TAIWAN;;1670403;1670403;Puerto del Callao;MARITIMO;GENERADO;CERRADO;APROBADO;16/06/2025;16/06/2025;21/06/2025;24/06/2025;25/06/2025;25/06/2025;25/06/2025;No;EX;7,800;11,700.00
2025;2025;2025;6;6;7;VUCE;CTD VIRU - LA LIBERTAD;SNS022 - SNS023;2.5076E+11;CAMPOSOL S.A.;20340584237;ARANDANO, fruto fresco;Vaccinium corymbosum;LA LIBERTAD;PLABLUE 15.02 (MADEIRA);009-00015-PE;OERU-419495-8;532876;CAMPOSOL S.A.;PE;LA LIBERTAD;"VERY FRESH INC.
";009-00249-05;CASAS CUMAPA LUIS CARLOS;VINCULO LABORAL;LOCADOR DIRECCIONES DESCONCENTRADAS;GRADOS VEGA CARLA CLAUDIA;KAOHSIUNG;CAJA(S);CONSUMO;NO;0810.40.00.00;ARANDANOS ROJOS, MIRTILOS Y DEMAS FRUTOS DEL GENERO VACCINIUM, FRESCOS;TAIWAN;;1670406]1670406;1677607;Puerto del Callao;MARITIMO;GENERADO;CERRADO;APROBADO;16/06/2025;4/07/2025;21/06/2025;24/06/2025;25/06/2025;8/07/2025;25/06/2025;No;EX;7,800;11,700.00
2025;2025;2025;6;6;6;VUCE;CTD VIRU - LA LIBERTAD;SNS022;2.5076E+11;AGRO QORIANKA S.A.C.;20611834480;ARANDANO, fruto fresco;Vaccinium corymbosum;LA LIBERTAD;PLABLUE 15.45 (MANILA);009-00052-PE;;;SMART PACKING S.A.C.;PE;LA LIBERTAD;Hop Chen Limited;009-66933-01;GRADOS VEGA CARLA CLAUDIA;VINCULO LABORAL;CONTRATO ADMINISTRATIVO DE SERVICIO;GRADOS VEGA CARLA CLAUDIA;HONG KONG INTERNATIONAL AIR PORT;CAJA(S);COMERCIALIZACION;NO;0810.40.00.00;ARANDANOS ROJOS, MIRTILOS Y DEMAS FRUTOS DEL GENERO VACCINIUM, FRESCOS;HONG KONG;;1666820;1666820;Aeropuerto del Callao;AEREO;GENERADO;CERRADO;APROBADO;16/06/2025;16/06/2025;18/06/2025;18/06/2025;18/06/2025;18/06/2025;18/06/2025;No;EX;240;360
2025;2025;2025;6;6;6;VUCE;CTD VIRU - LA LIBERTAD;SNS022;2.5076E+11;AGRO QORIANKA S.A.C.;20611834480;ARANDANO, fruto fresco;Vaccinium corymbosum;LA LIBERTAD;PLABLUE 15.45 (MANILA);009-00052-PE;;;SMART PACKING S.A.C.;PE;LA LIBERTAD;BETA BEST PRODUCE ESPAÑA S.L.U.;009-66933-01;GRADOS VEGA CARLA CLAUDIA;VINCULO LABORAL;CONTRATO ADMINISTRATIVO DE SERVICIO;GRADOS VEGA CARLA CLAUDIA;Barajas - Madrid;CAJA(S);COMERCIALIZACION;SI;0810.40.00.00;ARANDANOS ROJOS, MIRTILOS Y DEMAS FRUTOS DEL GENERO VACCINIUM, FRESCOS;ESPAÑA;;1666858;1666858;Aeropuerto del Callao;AEREO;GENERADO;CERRADO;APROBADO;16/06/2025;16/06/2025;18/06/2025;18/06/2025;18/06/2025;18/06/2025;18/06/2025;No;EX;240;672
2025;2025;2025;6;6;6;VUCE;CTD VIRU - LA LIBERTAD;SNS022;2.5076E+11;AGRO QORIANKA S.A.C.;20611834480;ARANDANO, fruto fresco;Vaccinium corymbosum;LA LIBERTAD;PLABLUE 15.45 (MANILA);009-00052-PE;;;SMART PACKING S.A.C.;PE;LA LIBERTAD;KIBSONS INTERNATIONAL LLC;009-66933-01;GRADOS VEGA CARLA CLAUDIA;VINCULO LABORAL;CONTRATO ADMINISTRATIVO DE SERVICIO;GRADOS VEGA CARLA CLAUDIA;AEROPUERTO INTERNACIONAL DE DUBAI;CAJA(S);COMERCIALIZACION;NO;0810.40.00.00;ARANDANOS ROJOS, MIRTILOS Y DEMAS FRUTOS DEL GENERO VACCINIUM, FRESCOS;DUBAI;;1666833;1666833;Aeropuerto del Callao;AEREO;GENERADO;CERRADO;APROBADO;16/06/2025;16/06/2025;18/06/2025;18/06/2025;18/06/2025;18/06/2025;18/06/2025;No;EX;480;720
2025;2025;2025;6;6;6;VUCE;CTD VIRU - LA LIBERTAD;SNS022;2.5076E+11;AGRO QORIANKA S.A.C.;20611834480;ARANDANO, fruto fresco;Vaccinium corymbosum;LA LIBERTAD;PLABLUE 15.45 (MANILA);009-00052-PE;;;SMART PACKING S.A.C.;PE;LA LIBERTAD;Smart Pure Harvest Vegetables & Fruits Trading L.L.C;009-66933-01;GRADOS VEGA CARLA CLAUDIA;VINCULO LABORAL;CONTRATO ADMINISTRATIVO DE SERVICIO;GRADOS VEGA CARLA CLAUDIA;AEROPUERTO INTERNACIONAL DE DUBAI;CAJA(S);COMERCIALIZACION;NO;0810.40.00.00;ARANDANOS ROJOS, MIRTILOS Y DEMAS FRUTOS DEL GENERO VACCINIUM, FRESCOS;DUBAI;;1666850;1666850;Aeropuerto del Callao;AEREO;GENERADO;CERRADO;APROBADO;16/06/2025;16/06/2025;18/06/2025;18/06/2025;18/06/2025;18/06/2025;18/06/2025;No;EX;240;360
2025;2025;2025;6;6;6;VUCE;CTD VIRU - LA LIBERTAD;SNS022 - SNS023;2.5076E+11;AGRO QORIANKA S.A.C.;20611834480;ARANDANO, fruto fresco;Vaccinium corymbosum;LA LIBERTAD;PLABLUE 15.45 (MANILA);009-00052-PE;;;SMART PACKING S.A.C.;PE;LA LIBERTAD;BETA BEST PRODUCE B.V.;009-66933-01;GRADOS VEGA CARLA CLAUDIA;VINCULO LABORAL;CONTRATO ADMINISTRATIVO DE SERVICIO;ZAFRA PFLUCKER HELEN MARITE;AMSTERDAM PORT;CAJA(S);COMERCIALIZACION;SI;0810.40.00.00;ARANDANOS ROJOS, MIRTILOS Y DEMAS FRUTOS DEL GENERO VACCINIUM, FRESCOS;PAISES BAJOS;;1666838]1666838;1667996;Aeropuerto del Callao;AEREO;GENERADO;CERRADO;APROBADO;16/06/2025;19/06/2025;18/06/2025;18/06/2025;18/06/2025;20/06/2025;18/06/2025;No;EX;240;360
2025;2025;2025;6;6;6;VUCE;CTD VIRU - LA LIBERTAD;SNS022;2.5076E+11;BLUEBERRIES PERU S.A.C.;20557530160;ARANDANO, fruto fresco;Vaccinium corymbosum;LAMBAYEQUE;ARANA;009-00014-PE;;;AVOCADO PACKING COMPANY S.A.C.;PE;LA LIBERTAD;Eastern Green Marketing Pte Ltd;004-03877-01 - 004-03877-07 - 004-03877-08;ALIAGA ROJAS ERROL AUGUSTO;VINCULO LABORAL;CONTRATO ADMINISTRATIVO DE SERVICIO;ALIAGA ROJAS ERROL AUGUSTO;SINGAPORE;CAJA(S);CONSUMO;NO;0810.40.00.00;ARANDANOS ROJOS, MIRTILOS Y DEMAS FRUTOS DEL GENERO VACCINIUM, FRESCOS;SINGAPUR;;1666823;1666823;Aeropuerto del Callao;AEREO;GENERADO;CERRADO;APROBADO;17/06/2025;17/06/2025;18/06/2025;18/06/2025;18/06/2025;18/06/2025;18/06/2025;No;EX;2,880;4,320.00
2025;2025;2025;6;6;6;VUCE;CTD VIRU - LA LIBERTAD;SNS022;2.5076E+11;BLUEBERRIES PERU S.A.C.;20557530160;ARANDANO, fruto fresco;Vaccinium corymbosum;LAMBAYEQUE;ARANA;009-00014-PE;;;AVOCADO PACKING COMPANY S.A.C.;PE;LA LIBERTAD;Eastern Green Marketing Pte Ltd;004-03877-01;ALIAGA ROJAS ERROL AUGUSTO;VINCULO LABORAL;CONTRATO ADMINISTRATIVO DE SERVICIO;ALIAGA ROJAS ERROL AUGUSTO;SINGAPORE;CAJA(S);CONSUMO;NO;0810.40.00.00;ARANDANOS ROJOS, MIRTILOS Y DEMAS FRUTOS DEL GENERO VACCINIUM, FRESCOS;SINGAPUR;;1666817;1666817;Aeropuerto del Callao;AEREO;GENERADO;CERRADO;APROBADO;17/06/2025;17/06/2025;18/06/2025;18/06/2025;18/06/2025;18/06/2025;18/06/2025;No;EX;2,400;3,600.00
2025;2025;2025;6;6;6;VUCE;CTD VIRU - LA LIBERTAD;SNS022;2.5076E+11;BLUEBERRIES PERU S.A.C.;20557530160;ARANDANO, fruto fresco;Vaccinium corymbosum;LAMBAYEQUE;ARANA;009-00014-PE;;;AVOCADO PACKING COMPANY S.A.C.;PE;LA LIBERTAD;Freco International Company Limited;004-03877-01;ALIAGA ROJAS ERROL AUGUSTO;VINCULO LABORAL;CONTRATO ADMINISTRATIVO DE SERVICIO;ALIAGA ROJAS ERROL AUGUSTO;HONG KONG;CAJA(S);CONSUMO;NO;0810.40.00.00;ARANDANOS ROJOS, MIRTILOS Y DEMAS FRUTOS DEL GENERO VACCINIUM, FRESCOS;HONG KONG;;1666812;1666812;Aeropuerto del Callao;AEREO;GENERADO;CERRADO;APROBADO;17/06/2025;17/06/2025;18/06/2025;18/06/2025;18/06/2025;18/06/2025;18/06/2025;No;EX;1,200;1,800.00
2025;2025;2025;6;6;6;VUCE;CTD VIRU - LA LIBERTAD;SNS022;2.5076E+11;BLUEBERRIES PERU S.A.C.;20557530160;ARANDANO, fruto fresco;Vaccinium corymbosum;LAMBAYEQUE;ARANA;009-00014-PE;;;AVOCADO PACKING COMPANY S.A.C.;PE;LA LIBERTAD;Richway (HK) Trading Limited;004-03877-01;ALIAGA ROJAS ERROL AUGUSTO;VINCULO LABORAL;CONTRATO ADMINISTRATIVO DE SERVICIO;ALIAGA ROJAS ERROL AUGUSTO;HONG KONG;CAJA(S);CONSUMO;NO;0810.40.00.00;ARANDANOS ROJOS, MIRTILOS Y DEMAS FRUTOS DEL GENERO VACCINIUM, FRESCOS;HONG KONG;;1666808;1666808;Aeropuerto del Callao;AEREO;GENERADO;CERRADO;APROBADO;17/06/2025;17/06/2025;18/06/2025;18/06/2025;18/06/2025;18/06/2025;18/06/2025;No;EX;2,400;3,600.00
2025;2025;2025;6;6;6;VUCE;CTD VIRU - LA LIBERTAD;SNS022;2.5076E+11;AGRO QORIANKA S.A.C.;20611834480;ARANDANO, fruto fresco;Vaccinium corymbosum;LA LIBERTAD;PLABLUE 15.45 (MANILA);009-00052-PE;SZLU-501910-4;328856;SMART PACKING S.A.C.;PE;LA LIBERTAD;FRU VEG MARKETING, INC.;009-66933-01 - 009-66933-01 - 009-66933-02;ALIAGA ROJAS ERROL AUGUSTO;VINCULO LABORAL;CONTRATO ADMINISTRATIVO DE SERVICIO;ALIAGA ROJAS ERROL AUGUSTO;PHILADELPHIA;CAJA(S);COMERCIALIZACION;SI;0810.40.00.00;ARANDANOS ROJOS, MIRTILOS Y DEMAS FRUTOS DEL GENERO VACCINIUM, FRESCOS;EEUU;;1670601;1670601;Puerto de Paita;MARITIMO;GENERADO;CERRADO;APROBADO;17/06/2025;17/06/2025;24/06/2025;25/06/2025;25/06/2025;25/06/2025;25/06/2025;No;EX;863;2,882.42
2025;2025;2025;6;6;6;VUCE;CTD VIRU - LA LIBERTAD;SNS022;2.5076E+11;AGRO QORIANKA S.A.C.;20611834480;ARANDANO, fruto fresco;Vaccinium corymbosum;LA LIBERTAD;PLABLUE 15.45 (MANILA);009-00052-PE;SZLU-501910-4;328856;SMART PACKING S.A.C.;PE;LA LIBERTAD;FRU VEG MARKETING, INC.;009-66933-01 - 009-66933-01 - 009-66933-02;ALIAGA ROJAS ERROL AUGUSTO;VINCULO LABORAL;CONTRATO ADMINISTRATIVO DE SERVICIO;ALIAGA ROJAS ERROL AUGUSTO;PHILADELPHIA;CAJA(S);COMERCIALIZACION;SI;0810.40.00.00;ARANDANOS ROJOS, MIRTILOS Y DEMAS FRUTOS DEL GENERO VACCINIUM, FRESCOS;EEUU;;1670601;1670601;Puerto de Paita;MARITIMO;GENERADO;CERRADO;APROBADO;17/06/2025;17/06/2025;24/06/2025;25/06/2025;25/06/2025;25/06/2025;25/06/2025;No;EX;3,217;10,744.78
2025;2025;2025;6;6;6;VUCE;CTD VIRU - LA LIBERTAD;SNS022;2.5076E+11;CAMPOSOL S.A.;20340584237;ARANDANO, fruto fresco;Vaccinium corymbosum;LA LIBERTAD;Biloxi;009-00015-PE;;;CAMPOSOL S.A.;PE;LA LIBERTAD;HENDERSON Y CIA S.A.;009-00249-02 - 009-00249-11;RECALDE QUEZADA ERICK RICHARD;VINCULO LABORAL;CONTRATO ADMINISTRATIVO DE SERVICIO;RECALDE QUEZADA ERICK RICHARD;AEREOPUERTO INTERNACIONAL DE CARRAZCO;CAJA(S);CONSUMO;NO;0810.40.00.00;ARANDANOS ROJOS, MIRTILOS Y DEMAS FRUTOS DEL GENERO VACCINIUM, FRESCOS;URUGUAY;;1667346;1667346;Aeropuerto del Callao;AEREO;GENERADO;CERRADO;APROBADO;18/06/2025;18/06/2025;19/06/2025;19/06/2025;19/06/2025;19/06/2025;19/06/2025;No;EX;480;720
